ds,table_name,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count,pg_table_size
1650352268.837334,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20414464
1650352268.837334,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314310656
1650352268.837334,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.837334,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352268.837334,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.837334,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.837334,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352268.9400775,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352268.9400775,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352268.9400775,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352268.9400775,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188588032
1650352268.9400775,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352268.9400775,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352268.9400775,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352268.9400775,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26656768
1650352268.9400775,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352268.9400775,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352268.9400775,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20422656
1650352268.9400775,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314335232
1650352268.9400775,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352268.9400775,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352268.9400775,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352268.9400775,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352268.9400775,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.0427089,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.0427089,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.0427089,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.0427089,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188588032
1650352269.0427089,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.0427089,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.0427089,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.0427089,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26664960
1650352269.0427089,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.0427089,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.0427089,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20422656
1650352269.0427089,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314368000
1650352269.0427089,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352269.0427089,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352269.0427089,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352269.0427089,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352269.0427089,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.146201,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.146201,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.146201,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.146201,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188588032
1650352269.146201,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.146201,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.146201,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.146201,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26664960
1650352269.146201,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.146201,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.146201,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20422656
1650352269.146201,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314392576
1650352269.146201,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352269.146201,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358014976
1650352269.146201,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352269.146201,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352269.146201,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.2488291,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.2488291,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.2488291,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.2488291,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188596224
1650352269.2488291,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.2488291,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.2488291,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.2488291,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26664960
1650352269.2488291,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.2488291,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.2488291,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20422656
1650352269.2488291,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314408960
1650352269.2488291,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352269.2488291,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358023168
1650352269.2488291,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352269.2488291,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352269.2488291,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.351487,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.351487,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.351487,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.351487,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188596224
1650352269.351487,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.351487,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.351487,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.351487,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26664960
1650352269.351487,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.351487,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.351487,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20422656
1650352269.351487,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314433536
1650352269.351487,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352269.351487,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358023168
1650352269.351487,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352269.351487,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352269.351487,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.4544053,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.4544053,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.4544053,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.4544053,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188596224
1650352269.4544053,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.4544053,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.4544053,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.4544053,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26673152
1650352269.4544053,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.4544053,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.4544053,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20430848
1650352269.4544053,public.order_line,18279,public,order_line,1,0,0,0,3000644,0,0,0,2985149,0,324252,345756,,2022-04-19 07:09:59.373544+00:00,,2022-04-19 07:10:00.333263+00:00,0,3,0,3,314458112
1650352269.4544053,public.savings,18090,public,savings,1,0,5341,5341,1000000,1777,0,267,1000002,1711,726,116160,,2022-04-19 07:03:51.587219+00:00,,2022-04-19 07:04:50.983525+00:00,0,2,0,3,44400640
1650352269.4544053,public.stock,18204,public,stock,1,0,3000644,3000644,1000000,0,0,0,999984,0,0,0,,2022-04-19 07:09:50.544734+00:00,,2022-04-19 07:09:54.609441+00:00,0,4,0,4,358023168
1650352269.4544053,public.tweets,18168,public,tweets,2,0,439821,4529673,20000,0,0,0,20000,0,0,0,,2022-04-19 07:05:49.838920+00:00,,2022-04-19 07:05:49.936999+00:00,0,1,0,1,3858432
1650352269.4544053,public.user_profiles,18127,public,user_profiles,5185,2591000,28420,28420,500,0,0,0,500,0,0,500,,,,2022-04-19 07:05:49.788908+00:00,0,0,0,1,73728
1650352269.4544053,public.warehouse,18194,public,warehouse,1,0,1000100,1000100,10,0,0,0,10,0,10,10,,,,,0,0,0,0,65536
1650352269.5572865,public.accounts,18084,public,accounts,2,0,2008444,2008444,1000000,0,0,0,1000000,0,0,121024,,2022-04-19 07:03:50.493499+00:00,,2022-04-19 07:04:50.719754+00:00,0,2,0,3,109297664
1650352269.5572865,public.added_tweets,18180,public,added_tweets,2,0,0,0,4796,0,0,0,4796,0,0,0,,2022-04-19 07:06:49.812307+00:00,,2022-04-19 07:06:49.846617+00:00,0,2,0,2,950272
1650352269.5572865,public.checking,18100,public,checking,1,0,10012,10012,1000000,5783,0,2258,1000004,4942,2435,113600,,2022-04-19 07:03:52.070557+00:00,,2022-04-19 07:04:51.298965+00:00,0,2,0,3,44498944
1650352269.5572865,public.customer,18229,public,customer,2,0,600000,135636840,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:55.529613+00:00,,2022-04-19 07:09:56.731352+00:00,0,3,0,3,188596224
1650352269.5572865,public.district,18219,public,district,120001,10860000,480000,480000,100,0,0,0,100,0,20,100,,,,2022-04-19 07:08:57.085317+00:00,0,0,0,1,114688
1650352269.5572865,public.followers,18138,public,followers,1,0,33174,22676,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.802550+00:00,0,0,0,1,73728
1650352269.5572865,public.follows,18153,public,follows,1,0,4694,8535,906,0,0,0,906,0,0,906,,,,2022-04-19 07:05:49.816432+00:00,0,0,0,1,73728
1650352269.5572865,public.history,18242,public,history,0,0,,,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:54.711189+00:00,,2022-04-19 07:09:54.944954+00:00,0,3,0,3,26673152
1650352269.5572865,public.item,18199,public,item,1,0,1000000,1000000,100000,0,0,0,100000,0,0,0,,2022-04-19 07:06:51.378497+00:00,,2022-04-19 07:06:51.637573+00:00,0,1,0,1,10444800
1650352269.5572865,public.new_order,18269,public,new_order,1,0,0,0,90000,0,0,0,90000,0,0,0,,2022-04-19 07:09:57.086723+00:00,,2022-04-19 07:09:57.128741+00:00,0,3,0,3,4407296
1650352269.5572865,public.oorder,18256,public,oorder,3,0,3090644,3090644,300000,0,0,0,300000,0,0,0,,2022-04-19 07:09:56.793466+00:00,,2022-04-19 07:09:57.060862+00:00,0,3,0,3,20430848
